record_id,equipment_id,equipment_type,manufacturer,model_year,mine_type,country,operating_hours,event_date,event_type,failure_mode,component_failed,severity,downtime_hours,repair_cost_usd,production_loss_tonnes,maintenance_type,was_scheduled,days_since_last_service,oil_analysis_flag,vibration_flag,temperature_flag
EQP-ADCC6D1B,UNIT-5913,drill_rig,Caterpillar,2015,open_pit,south_africa,34520,6/3/2024,condition_based,drill_string,general_component,minor,5.8,9350.73,157,predictive,FALSE,101,FALSE,FALSE,FALSE
EQP-EE9F9FD7,UNIT-7311,drill_rig,Caterpillar,2009,open_pit,zimbabwe,60134,8/20/2020,scheduled_maintenance,preventive,inspection,routine,1.9,2313.31,92,preventive,TRUE,4,FALSE,FALSE,FALSE
EQP-9AD0FAC7,UNIT-7921,haul_truck,Belaz,2008,underground,zambia,63955,5/23/2021,scheduled_maintenance,preventive,inspection,routine,3.6,6506.14,484,preventive,TRUE,8,FALSE,FALSE,FALSE
EQP-576C44D5,UNIT-9575,grader,Caterpillar,2014,underground,zimbabwe,40789,3/28/2020,condition_based,hydraulics,valve,routine,3.6,2800.31,36,predictive,FALSE,72,FALSE,FALSE,FALSE
EQP-B8E1EFFC,UNIT-6240,conveyor,FLSmidth,2012,processing_plant,tanzania,48497,7/6/2020,inspection,preventive,inspection,minor,3.5,5485.18,1499,preventive,TRUE,30,FALSE,FALSE,FALSE
EQP-690474A0,UNIT-6489,grader,Caterpillar,2017,underground,south_africa,28610,7/20/2023,breakdown,transmission,clutch,minor,9.6,11359.2,125,corrective,FALSE,147,TRUE,FALSE,FALSE
EQP-7B9BE41E,UNIT-7709,haul_truck,Belaz,2009,processing_plant,south_africa,58457,7/18/2020,breakdown,engine,cooling_system,minor,8.3,15366.31,999,corrective,FALSE,61,FALSE,FALSE,FALSE
EQP-88D3F814,UNIT-3295,conveyor,ThyssenKrupp,2011,open_pit,south_africa,51373,12/2/2020,scheduled_maintenance,preventive,oil_change,routine,1.7,2225.3,545,preventive,TRUE,64,FALSE,FALSE,FALSE
EQP-293A79D3,UNIT-3769,loader,Caterpillar,2016,underground,zimbabwe,32948,1/4/2022,breakdown,transmission,gearbox,major,15.8,50194.75,1367,corrective,FALSE,4,FALSE,FALSE,FALSE
EQP-A91A5411,UNIT-6628,excavator,Caterpillar,2012,underground,botswana,47461,12/11/2023,breakdown,bucket,general_component,major,24,46056.92,2848,corrective,FALSE,14,FALSE,FALSE,FALSE
EQP-F63477CB,UNIT-1577,haul_truck,Hitachi,2013,underground,ghana,42372,12/30/2023,breakdown,electrical,sensors,critical,42.8,87638.25,5889,corrective,FALSE,29,FALSE,FALSE,FALSE
EQP-77169E2F,UNIT-3884,excavator,Komatsu,2011,open_pit,tanzania,52807,10/2/2024,breakdown,bucket,general_component,minor,13.2,11002.52,1416,corrective,FALSE,54,FALSE,FALSE,TRUE
EQP-18C09EAF,UNIT-7461,excavator,Komatsu,2008,open_pit,zimbabwe,63422,4/9/2020,scheduled_maintenance,preventive,oil_change,minor,8.5,10826,870,preventive,TRUE,20,FALSE,FALSE,FALSE
EQP-A9D6EA87,UNIT-9784,drill_rig,Epiroc,2013,open_pit,botswana,45062,9/23/2020,overhaul,rotation,general_component,major,13.8,34907.3,391,major_overhaul,TRUE,1,FALSE,TRUE,FALSE
EQP-9B4C73E4,UNIT-5674,excavator,Hitachi,2013,processing_plant,drc,43981,12/18/2021,inspection,preventive,filter_replace,routine,5.9,3446.73,817,preventive,TRUE,10,FALSE,FALSE,FALSE
EQP-941624E9,UNIT-4596,excavator,Liebherr,2022,processing_plant,south_africa,7722,5/24/2021,scheduled_maintenance,preventive,adjustment,minor,6.5,30235.99,1077,preventive,TRUE,35,TRUE,FALSE,FALSE
EQP-7C052CDF,UNIT-4962,crusher,FLSmidth,2022,open_pit,zimbabwe,9363,6/23/2020,breakdown,shaft,general_component,minor,24.1,36724.3,5352,corrective,FALSE,14,FALSE,FALSE,FALSE
EQP-630B88B9,UNIT-7168,haul_truck,Komatsu,2014,underground,tanzania,38697,8/1/2022,condition_based,transmission,clutch,routine,1.9,2060.86,210,predictive,FALSE,2,FALSE,FALSE,FALSE
EQP-08D8D919,UNIT-5899,excavator,Liebherr,2012,underground,zimbabwe,49434,4/23/2022,scheduled_maintenance,preventive,inspection,routine,4.5,2046.65,840,preventive,TRUE,131,FALSE,FALSE,FALSE
EQP-DF499407,UNIT-1209,crusher,FLSmidth,2014,underground,tanzania,39360,2/13/2022,condition_based,bearing,general_component,minor,17.8,16652.61,4163,predictive,FALSE,156,FALSE,FALSE,TRUE
EQP-E1BBBFB1,UNIT-5852,haul_truck,Caterpillar,2017,open_pit,ghana,28162,2/10/2020,scheduled_maintenance,preventive,inspection,routine,3.8,4700.02,430,preventive,TRUE,23,FALSE,TRUE,FALSE
EQP-7AA84CCB,UNIT-4600,haul_truck,Belaz,2014,processing_plant,zimbabwe,40171,2/5/2022,condition_based,engine,injector,routine,2.4,5019.63,255,predictive,FALSE,8,FALSE,FALSE,FALSE
EQP-CE270AF1,UNIT-7306,haul_truck,Komatsu,2020,underground,ghana,15572,4/4/2022,breakdown,tires,front_left,major,23.5,45885.65,3487,corrective,FALSE,50,FALSE,FALSE,FALSE
EQP-F88D793C,UNIT-8875,haul_truck,Hitachi,2023,underground,drc,3237,1/25/2021,inspection,preventive,oil_change,minor,4,9275.26,373,preventive,TRUE,22,FALSE,FALSE,FALSE
EQP-BC893DFA,UNIT-9661,drill_rig,Caterpillar,2014,underground,south_africa,39630,12/1/2023,condition_based,rotation,general_component,routine,2.7,4738.76,78,predictive,FALSE,44,FALSE,TRUE,FALSE
EQP-02601EDC,UNIT-6491,haul_truck,Belaz,2009,underground,south_africa,58985,5/19/2024,scheduled_maintenance,preventive,oil_change,routine,2.2,3934.28,246,preventive,TRUE,25,FALSE,FALSE,FALSE
EQP-E0A2EA72,UNIT-4262,excavator,Liebherr,2009,open_pit,south_africa,61961,7/30/2024,overhaul,hydraulics,valve,major,21.6,65758.52,3624,major_overhaul,TRUE,19,TRUE,FALSE,TRUE
EQP-9C9436D8,UNIT-4995,pump,KSB,2021,processing_plant,zimbabwe,11518,5/11/2023,breakdown,motor,general_component,minor,5.5,4288.75,281,corrective,FALSE,126,FALSE,FALSE,FALSE
EQP-B98D1950,UNIT-2587,grader,John Deere,2014,open_pit,tanzania,41158,5/1/2023,breakdown,blade,general_component,major,15.7,17427.22,292,corrective,FALSE,26,FALSE,FALSE,FALSE
EQP-BCE3C319,UNIT-9422,haul_truck,Komatsu,2013,processing_plant,ghana,45027,10/3/2020,condition_based,electrical,alternator,minor,8.7,23485.07,837,predictive,FALSE,4,FALSE,FALSE,FALSE
EQP-B64B53FD,UNIT-8624,excavator,Komatsu,2017,processing_plant,drc,28362,12/10/2021,scheduled_maintenance,preventive,inspection,minor,14.8,29944.3,2435,preventive,TRUE,48,FALSE,FALSE,FALSE
EQP-B0A5141A,UNIT-8685,drill_rig,Caterpillar,2023,underground,south_africa,3864,1/8/2020,breakdown,compressor,general_component,major,12.8,24933.94,375,corrective,FALSE,140,FALSE,FALSE,FALSE
EQP-13188409,UNIT-3952,loader,Caterpillar,2014,underground,drc,40193,10/3/2022,breakdown,electrical,alternator,major,16.5,33668.96,1544,corrective,FALSE,10,FALSE,TRUE,FALSE
EQP-6ACC5317,UNIT-3899,loader,Komatsu,2013,open_pit,ghana,44572,10/4/2023,breakdown,engine,turbo,minor,14.2,15844.56,965,corrective,FALSE,6,FALSE,FALSE,TRUE
EQP-1342E656,UNIT-8708,haul_truck,Hitachi,2021,open_pit,zambia,12100,4/19/2023,breakdown,tires,front_left,minor,9.2,15977.24,819,corrective,FALSE,24,TRUE,FALSE,FALSE
EQP-C812ACD5,UNIT-5900,haul_truck,Caterpillar,2009,underground,botswana,58433,1/29/2020,scheduled_maintenance,preventive,adjustment,minor,11.1,29953.41,849,preventive,TRUE,2,FALSE,FALSE,FALSE
EQP-2649A012,UNIT-7341,drill_rig,Epiroc,2021,open_pit,drc,10181,9/28/2022,breakdown,electrical,starter,minor,7.6,12447.16,249,corrective,FALSE,38,TRUE,FALSE,FALSE
EQP-93E26ADD,UNIT-5407,grader,Caterpillar,2016,open_pit,zimbabwe,33508,5/3/2024,scheduled_maintenance,preventive,adjustment,minor,10.2,14586.75,141,preventive,TRUE,31,FALSE,FALSE,FALSE
EQP-B52E1EC0,UNIT-4984,grader,Caterpillar,2008,processing_plant,zimbabwe,61365,7/2/2020,scheduled_maintenance,preventive,oil_change,routine,3,1454.76,31,preventive,TRUE,46,FALSE,FALSE,FALSE
EQP-3E96BEBB,UNIT-6689,haul_truck,Hitachi,2011,open_pit,south_africa,52195,8/10/2022,condition_based,tires,rear_right,minor,4,20014.97,467,predictive,FALSE,20,FALSE,FALSE,FALSE
EQP-3B0F54A9,UNIT-8316,conveyor,Metso,2018,open_pit,ghana,23765,3/26/2021,overhaul,pulley,general_component,major,11.3,14826.93,4110,major_overhaul,TRUE,28,FALSE,FALSE,FALSE
EQP-618A99EC,UNIT-4006,haul_truck,Caterpillar,2020,open_pit,south_africa,16160,8/1/2024,breakdown,transmission,torque_converter,major,22,72052.57,2464,corrective,FALSE,26,TRUE,FALSE,TRUE
EQP-13BD3EFC,UNIT-8281,crusher,Sandvik,2011,underground,drc,50860,9/18/2022,breakdown,liner,general_component,minor,29.4,39803.12,4999,corrective,FALSE,134,TRUE,FALSE,TRUE
EQP-ECD7CBB1,UNIT-3197,grader,John Deere,2018,open_pit,tanzania,24350,10/21/2023,breakdown,electrical,battery,major,22.5,31694.7,311,corrective,FALSE,25,FALSE,FALSE,FALSE
EQP-CA7C707E,UNIT-4625,drill_rig,Sandvik,2023,underground,drc,4206,8/2/2022,scheduled_maintenance,preventive,adjustment,minor,4.1,6140.31,202,preventive,TRUE,63,FALSE,TRUE,FALSE
EQP-9F2C0241,UNIT-9213,haul_truck,Komatsu,2018,underground,drc,26761,5/28/2024,scheduled_maintenance,preventive,filter_replace,routine,2.3,4426.12,234,preventive,TRUE,8,TRUE,FALSE,FALSE
EQP-C902DB61,UNIT-9589,conveyor,Metso,2019,open_pit,south_africa,20129,6/1/2021,breakdown,belt,general_component,minor,2.6,6846.05,1165,corrective,FALSE,21,FALSE,FALSE,FALSE
EQP-5C9CB54C,UNIT-9313,drill_rig,Epiroc,2011,open_pit,ghana,53348,8/31/2023,condition_based,compressor,general_component,routine,2.4,2161.61,67,predictive,FALSE,173,FALSE,FALSE,FALSE
EQP-477CE34D,UNIT-3844,loader,Caterpillar,2018,open_pit,botswana,22501,2/11/2022,overhaul,transmission,clutch,major,21.6,50487.6,1213,major_overhaul,TRUE,52,FALSE,FALSE,FALSE
EQP-F7F9F7F0,UNIT-8589,excavator,Caterpillar,2019,processing_plant,ghana,21020,11/3/2022,breakdown,electrical,sensors,major,19.8,67994.8,3958,corrective,FALSE,157,FALSE,FALSE,FALSE
EQP-B5253A42,UNIT-9423,grader,John Deere,2009,open_pit,zimbabwe,60226,5/19/2023,breakdown,blade,general_component,critical,56.2,107357.25,926,corrective,FALSE,365,FALSE,FALSE,FALSE
EQP-E0B0075F,UNIT-9802,excavator,Liebherr,2012,open_pit,south_africa,48269,11/7/2020,condition_based,undercarriage,general_component,routine,3.6,4887.44,599,predictive,FALSE,1,FALSE,FALSE,TRUE
EQP-EBCD3325,UNIT-1188,haul_truck,Hitachi,2022,open_pit,south_africa,8283,4/11/2024,condition_based,tires,rear_left,routine,2.8,5559.03,299,predictive,FALSE,153,FALSE,FALSE,FALSE
EQP-F5DC371B,UNIT-7704,excavator,Komatsu,2023,open_pit,ghana,5706,8/2/2023,breakdown,hydraulics,filter,critical,58,130951.45,10215,corrective,FALSE,8,TRUE,FALSE,FALSE
EQP-43E39D16,UNIT-9969,haul_truck,Komatsu,2010,underground,botswana,56255,1/6/2022,scheduled_maintenance,preventive,oil_change,minor,5.3,18890.12,766,preventive,TRUE,140,TRUE,FALSE,FALSE
EQP-9C72FD9C,UNIT-7881,excavator,Caterpillar,2019,open_pit,south_africa,19215,12/2/2022,breakdown,engine,cooling_system,minor,11.4,36869.21,1233,corrective,FALSE,31,FALSE,FALSE,TRUE
EQP-63D1B8CF,UNIT-3098,crusher,Metso,2016,processing_plant,zimbabwe,31384,4/9/2023,scheduled_maintenance,preventive,adjustment,routine,6.4,5822.21,1126,preventive,TRUE,193,FALSE,FALSE,FALSE
EQP-08E3DA76,UNIT-7862,haul_truck,Komatsu,2017,open_pit,south_africa,28817,3/29/2022,condition_based,hydraulics,hose,routine,2.6,6710.69,364,predictive,FALSE,6,TRUE,FALSE,TRUE
EQP-FFF1C01D,UNIT-1947,haul_truck,Hitachi,2016,underground,zambia,32447,2/17/2023,breakdown,hydraulics,cylinder,minor,7.1,27413.66,575,corrective,FALSE,216,FALSE,FALSE,TRUE
EQP-EA0FC8EA,UNIT-5324,haul_truck,Komatsu,2021,underground,zambia,10469,10/2/2022,breakdown,hydraulics,cylinder,major,23.3,40369.43,2375,corrective,FALSE,82,FALSE,FALSE,TRUE
EQP-D3DFCCB9,UNIT-6635,haul_truck,Belaz,2015,open_pit,zambia,36514,11/3/2023,scheduled_maintenance,preventive,oil_change,routine,2,1984.35,162,preventive,TRUE,2,FALSE,FALSE,FALSE
EQP-43B0C2F7,UNIT-5107,grader,John Deere,2017,underground,ghana,26917,2/22/2021,scheduled_maintenance,preventive,adjustment,routine,2.3,3246.14,32,preventive,TRUE,103,FALSE,FALSE,FALSE
EQP-B19CF488,UNIT-7297,pump,Weir,2018,processing_plant,south_africa,24438,1/8/2020,inspection,preventive,filter_replace,minor,5.2,7751.49,376,preventive,TRUE,21,FALSE,FALSE,FALSE
EQP-37B0EA7A,UNIT-3161,haul_truck,Hitachi,2016,underground,tanzania,31194,12/28/2021,scheduled_maintenance,preventive,filter_replace,routine,2.3,3034.3,204,preventive,TRUE,119,FALSE,FALSE,FALSE
EQP-6D845333,UNIT-6455,loader,Komatsu,2022,processing_plant,zambia,7718,1/24/2024,condition_based,hydraulics,pump,routine,3.4,5582.42,184,predictive,FALSE,14,FALSE,FALSE,TRUE
EQP-CB594B78,UNIT-6802,crusher,Metso,2011,underground,south_africa,51455,8/11/2020,condition_based,hydraulics,valve,routine,10.3,5498.01,2190,predictive,FALSE,157,TRUE,FALSE,TRUE
EQP-99A32330,UNIT-6703,pump,Metso,2023,open_pit,drc,5518,3/30/2024,condition_based,impeller,general_component,routine,0.8,974.89,61,predictive,FALSE,24,TRUE,TRUE,FALSE
EQP-C6A31BE4,UNIT-3603,excavator,Liebherr,2018,processing_plant,south_africa,24401,1/7/2022,breakdown,hydraulics,pump,minor,17.5,36577.18,3040,corrective,FALSE,29,FALSE,FALSE,TRUE
EQP-8D804F1C,UNIT-3748,excavator,Komatsu,2023,open_pit,drc,5261,1/10/2021,breakdown,undercarriage,general_component,major,26.3,58243.63,4539,corrective,FALSE,39,FALSE,FALSE,FALSE
EQP-F5F15C8D,UNIT-3320,drill_rig,Epiroc,2013,underground,drc,46895,4/20/2022,scheduled_maintenance,preventive,adjustment,routine,2.6,4022.78,70,preventive,TRUE,16,FALSE,FALSE,FALSE
EQP-D912D0FE,UNIT-5155,loader,Caterpillar,2015,underground,south_africa,36046,12/31/2023,breakdown,electrical,alternator,minor,14.2,8645.43,1021,corrective,FALSE,182,TRUE,FALSE,TRUE
EQP-C410B774,UNIT-6273,crusher,Metso,2008,processing_plant,drc,65501,3/23/2024,breakdown,bearing,general_component,minor,33,32044.48,9127,corrective,FALSE,26,FALSE,TRUE,FALSE
EQP-3D975C31,UNIT-4262,drill_rig,Sandvik,2022,processing_plant,zambia,7300,1/8/2023,breakdown,hydraulics,valve,minor,4.3,19111.06,172,corrective,FALSE,81,FALSE,FALSE,TRUE
EQP-1CF03CE5,UNIT-4689,haul_truck,Belaz,2021,open_pit,botswana,13254,8/6/2022,overhaul,hydraulics,hose,major,18.7,40182.71,2601,major_overhaul,TRUE,1,FALSE,TRUE,TRUE
EQP-EEF979C8,UNIT-3577,crusher,FLSmidth,2012,underground,zimbabwe,47192,12/22/2023,condition_based,hydraulics,hose,minor,21.9,46576.57,6409,predictive,FALSE,26,TRUE,FALSE,TRUE
EQP-CBA8065E,UNIT-2969,loader,Komatsu,2008,open_pit,drc,63981,6/23/2024,inspection,preventive,oil_change,routine,3.6,5613.86,240,preventive,TRUE,105,TRUE,FALSE,FALSE
EQP-47338DA5,UNIT-6916,excavator,Liebherr,2019,underground,tanzania,20536,12/2/2023,overhaul,hydraulics,pump,major,32,87097.28,3625,major_overhaul,TRUE,38,FALSE,FALSE,FALSE
EQP-411A444A,UNIT-8343,crusher,Sandvik,2018,underground,ghana,24694,10/8/2024,condition_based,bearing,general_component,minor,20.5,57659.51,3333,predictive,FALSE,124,FALSE,FALSE,TRUE
EQP-60FD34B0,UNIT-3616,drill_rig,Epiroc,2016,open_pit,zambia,30727,2/5/2024,scheduled_maintenance,preventive,filter_replace,minor,5.9,19156.23,166,preventive,TRUE,150,FALSE,FALSE,TRUE
EQP-1A1EA3EF,UNIT-8744,drill_rig,Epiroc,2010,processing_plant,south_africa,55132,3/29/2020,scheduled_maintenance,preventive,inspection,routine,2.3,1454.55,97,preventive,TRUE,139,FALSE,FALSE,FALSE
EQP-07B3449C,UNIT-6138,conveyor,Metso,2022,open_pit,south_africa,8611,2/5/2020,condition_based,belt,general_component,minor,3.1,7012.47,868,predictive,FALSE,97,FALSE,FALSE,FALSE
EQP-9E72B9B5,UNIT-2509,loader,Komatsu,2014,underground,zambia,39632,12/10/2022,inspection,preventive,adjustment,minor,11.1,13684.11,1084,preventive,TRUE,55,FALSE,FALSE,FALSE
EQP-35DB8734,UNIT-4293,pump,KSB,2019,processing_plant,south_africa,18602,9/18/2024,inspection,preventive,adjustment,routine,1,1492.38,83,preventive,TRUE,22,FALSE,FALSE,FALSE
EQP-C564579F,UNIT-1067,drill_rig,Epiroc,2021,underground,zimbabwe,11929,6/22/2021,scheduled_maintenance,preventive,filter_replace,minor,6.7,16138.24,328,preventive,TRUE,86,FALSE,FALSE,FALSE
EQP-6280A97E,UNIT-1352,excavator,Liebherr,2016,underground,zambia,31881,10/5/2024,condition_based,electrical,sensors,routine,2.9,3961.9,453,predictive,FALSE,10,FALSE,FALSE,FALSE
EQP-666734F9,UNIT-4024,excavator,Caterpillar,2009,open_pit,south_africa,60176,3/12/2024,scheduled_maintenance,preventive,oil_change,routine,5.2,8398.94,625,preventive,TRUE,3,TRUE,FALSE,TRUE
EQP-50F25D19,UNIT-5089,haul_truck,Caterpillar,2022,open_pit,ghana,8529,9/10/2020,scheduled_maintenance,preventive,oil_change,routine,2.1,3955.22,184,preventive,TRUE,87,FALSE,FALSE,FALSE
EQP-4176F27C,UNIT-8176,excavator,Komatsu,2018,open_pit,zambia,24465,6/8/2022,breakdown,engine,head_gasket,major,29.6,79404.31,5233,corrective,FALSE,65,FALSE,TRUE,FALSE
EQP-D976DD20,UNIT-2208,haul_truck,Komatsu,2022,open_pit,zimbabwe,7231,2/2/2021,breakdown,hydraulics,pump,major,19,49246.78,1425,corrective,FALSE,30,FALSE,FALSE,TRUE
EQP-90EB86F1,UNIT-8551,drill_rig,Caterpillar,2017,open_pit,tanzania,27589,5/20/2020,breakdown,compressor,general_component,critical,35.9,101917.39,1683,corrective,FALSE,137,FALSE,FALSE,FALSE
EQP-08270B76,UNIT-3110,haul_truck,Komatsu,2022,underground,ghana,8927,5/28/2023,condition_based,engine,injector,routine,3.1,5663.38,239,predictive,FALSE,7,FALSE,FALSE,FALSE
EQP-3F9CF935,UNIT-2244,excavator,Hitachi,2021,underground,tanzania,11456,1/22/2021,breakdown,engine,cooling_system,major,33.2,72514.42,5327,corrective,FALSE,31,FALSE,FALSE,FALSE
EQP-8D5F96A2,UNIT-7298,loader,Komatsu,2011,open_pit,ghana,51604,10/4/2022,inspection,preventive,adjustment,routine,2.4,5294.04,167,preventive,TRUE,118,FALSE,FALSE,FALSE
EQP-9A230EA9,UNIT-7968,haul_truck,Komatsu,2010,underground,south_africa,54495,4/27/2023,breakdown,transmission,torque_converter,major,20.1,65370.4,2429,corrective,FALSE,1,TRUE,FALSE,FALSE
EQP-E0F04802,UNIT-6443,conveyor,ThyssenKrupp,2010,processing_plant,zambia,55971,2/16/2022,breakdown,pulley,general_component,minor,3.6,9012.5,1604,corrective,FALSE,25,FALSE,FALSE,TRUE
EQP-05A99E6E,UNIT-2041,grader,Caterpillar,2020,open_pit,south_africa,16345,5/23/2020,scheduled_maintenance,preventive,oil_change,minor,9.4,13189.26,105,preventive,TRUE,35,FALSE,TRUE,TRUE
EQP-42CC24C1,UNIT-2037,conveyor,Metso,2011,underground,south_africa,50024,5/4/2020,breakdown,belt,general_component,major,11.3,23752.62,5498,corrective,FALSE,1,FALSE,FALSE,FALSE
EQP-E117D202,UNIT-4510,haul_truck,Hitachi,2015,open_pit,ghana,34929,11/13/2021,breakdown,engine,injector,major,19.8,37050.01,2370,corrective,FALSE,71,FALSE,FALSE,TRUE
EQP-9EF14816,UNIT-5054,excavator,Hitachi,2020,underground,tanzania,14578,3/17/2020,breakdown,engine,injector,major,20.9,78428.9,2888,corrective,FALSE,134,FALSE,FALSE,TRUE
EQP-227E33CB,UNIT-9986,conveyor,Metso,2014,underground,botswana,40788,4/17/2024,scheduled_maintenance,preventive,filter_replace,routine,1.3,664.82,643,preventive,TRUE,13,FALSE,FALSE,FALSE
EQP-5FD49BC7,UNIT-3577,drill_rig,Caterpillar,2008,open_pit,botswana,62087,10/26/2020,breakdown,compressor,general_component,major,13.9,34989.42,630,corrective,FALSE,15,TRUE,FALSE,TRUE
EQP-6511348A,UNIT-2733,haul_truck,Caterpillar,2013,open_pit,ghana,43921,2/22/2020,scheduled_maintenance,preventive,adjustment,minor,5,26880.27,436,preventive,TRUE,22,FALSE,FALSE,FALSE
EQP-74DC4F95,UNIT-9512,drill_rig,Sandvik,2009,processing_plant,drc,60717,9/9/2020,breakdown,electrical,wiring,critical,45,158839.64,1225,corrective,FALSE,27,FALSE,FALSE,FALSE
EQP-7E4542EE,UNIT-2385,conveyor,Metso,2014,open_pit,tanzania,40187,6/7/2023,breakdown,roller,general_component,major,10.3,18743.93,4951,corrective,FALSE,112,FALSE,FALSE,FALSE
EQP-C37E8951,UNIT-1237,excavator,Caterpillar,2019,underground,ghana,19560,11/25/2022,breakdown,undercarriage,general_component,major,31.7,81639.15,5024,corrective,FALSE,94,TRUE,FALSE,FALSE
EQP-A847F674,UNIT-4804,conveyor,ThyssenKrupp,2016,underground,ghana,32346,4/30/2023,breakdown,roller,general_component,minor,2.5,3799.67,915,corrective,FALSE,123,FALSE,FALSE,FALSE
EQP-9A8C412C,UNIT-4609,haul_truck,Hitachi,2018,open_pit,south_africa,25036,9/16/2021,condition_based,transmission,driveshaft,routine,3.3,7084.81,267,predictive,FALSE,64,TRUE,FALSE,TRUE
EQP-91896150,UNIT-6576,excavator,Hitachi,2009,underground,zambia,59892,7/31/2021,scheduled_maintenance,preventive,adjustment,minor,10.4,16374.17,1603,preventive,TRUE,1,FALSE,FALSE,FALSE
EQP-F5C2C8EE,UNIT-8898,loader,Volvo,2020,underground,zambia,13761,4/23/2023,scheduled_maintenance,preventive,inspection,routine,2.6,2001.46,165,preventive,TRUE,23,FALSE,FALSE,FALSE
EQP-E73C6EE3,UNIT-9395,excavator,Caterpillar,2014,open_pit,ghana,41147,7/21/2020,inspection,preventive,oil_change,routine,4.3,3120.03,513,preventive,TRUE,47,FALSE,TRUE,FALSE
EQP-4BF86C26,UNIT-3606,conveyor,FLSmidth,2012,processing_plant,south_africa,48400,12/10/2021,breakdown,belt,general_component,major,9.4,24043.28,3269,corrective,FALSE,107,FALSE,FALSE,FALSE
EQP-776192F7,UNIT-9826,drill_rig,Sandvik,2018,open_pit,zimbabwe,23966,7/3/2020,inspection,preventive,oil_change,routine,2,2843.43,52,preventive,TRUE,90,FALSE,FALSE,FALSE
EQP-B0B33925,UNIT-6693,excavator,Liebherr,2010,underground,zambia,54019,2/2/2022,condition_based,electrical,alternator,routine,5.4,6264.52,863,predictive,FALSE,16,FALSE,FALSE,FALSE
EQP-0D40DDBC,UNIT-1626,grader,John Deere,2015,open_pit,south_africa,35701,10/10/2024,condition_based,tires,rear_left,routine,2,2012.88,32,predictive,FALSE,21,TRUE,TRUE,FALSE
EQP-2F6E2BC3,UNIT-9445,excavator,Liebherr,2014,open_pit,ghana,39124,3/10/2024,inspection,preventive,adjustment,routine,3.9,2218.23,661,preventive,TRUE,94,FALSE,FALSE,FALSE
EQP-1AB135F7,UNIT-2241,haul_truck,Hitachi,2010,underground,botswana,54783,5/3/2023,breakdown,engine,cooling_system,critical,39,89999.08,2992,corrective,FALSE,88,FALSE,FALSE,FALSE
EQP-9459981F,UNIT-6296,grader,John Deere,2023,underground,zambia,3863,3/29/2023,scheduled_maintenance,preventive,adjustment,routine,1.7,850.43,20,preventive,TRUE,16,TRUE,FALSE,FALSE
EQP-15217B63,UNIT-8115,loader,Volvo,2013,open_pit,zambia,43464,11/7/2021,scheduled_maintenance,preventive,filter_replace,routine,3,3787.18,266,preventive,TRUE,19,FALSE,FALSE,FALSE
EQP-0AB742E2,UNIT-3244,crusher,FLSmidth,2008,underground,zambia,63529,6/23/2023,condition_based,shaft,general_component,minor,29.2,23706.76,6897,predictive,FALSE,37,FALSE,FALSE,FALSE
EQP-28F5B872,UNIT-3435,haul_truck,Caterpillar,2015,underground,botswana,36739,2/9/2024,breakdown,brakes,general_component,minor,8.2,16547.72,621,corrective,FALSE,46,FALSE,FALSE,FALSE
EQP-506E75EE,UNIT-5285,haul_truck,Belaz,2023,open_pit,ghana,4255,10/3/2022,breakdown,tires,rear_right,major,17,50714.61,2207,corrective,FALSE,80,FALSE,FALSE,TRUE
